Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5821554,,None,519.61,1,4.86,BDBM361457,COc1ccc(OC[C@H](C)NCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'=',1.2,nM,8.92,,714554,UO_0000065,17.17,0.33,4.06,12.79,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5891649,,None,484.57,0,4.39,BDBM300952,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC1(F)CC1,IC50,'=',29,nM,7.54,,1017609,UO_0000065,15.56,0.29,3.15,12.55,1,CHEMBL5736613,Binding Assay: The assay was performed as follows with all reagent additions carried out using the Beckman Coulter BioRAPTR FRD microfluidic workstation:1. Acoustic dispense 120 nL of the test compound into a black low volume 384 well assay plates.2. Prepare 1×ER alpha-LBD/Tb-antiGST Ab in ES2 screening buffer and incubate for 15 minutes.3. Dispense 6 μL of the 1×AR-LBD/Tb-anti-GST Ab reagent into each well of the assay plate followed by 6 μL of Fluorophore reagent into each well of the assay plate4. Cover the assay plate to protect the reagents from light and evaporation,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5777517,,None,480.61,0,4.28,BDBM300991,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC1(F)CC1,IC50,'=',5,nM,8.3,,1017648,UO_0000065,17.27,0.32,4.02,16.18,1,CHEMBL5736613,Binding Assay: The assay was performed as follows with all reagent additions carried out using the Beckman Coulter BioRAPTR FRD microfluidic workstation:1. Acoustic dispense 120 nL of the test compound into a black low volume 384 well assay plates.2. Prepare 1×ER alpha-LBD/Tb-antiGST Ab in ES2 screening buffer and incubate for 15 minutes.3. Dispense 6 μL of the 1×AR-LBD/Tb-anti-GST Ab reagent into each well of the assay plate followed by 6 μL of Fluorophore reagent into each well of the assay plate4. Cover the assay plate to protect the reagents from light and evaporation,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4752903,,None,490.55,0,4.7,BDBM301006,CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,IC50,'=',2.9,nM,8.54,,1017663,UO_0000065,17.4,0.33,3.84,14.21,1,CHEMBL5736613,Binding Assay: The assay was performed as follows with all reagent additions carried out using the Beckman Coulter BioRAPTR FRD microfluidic workstation:1. Acoustic dispense 120 nL of the test compound into a black low volume 384 well assay plates.2. Prepare 1×ER alpha-LBD/Tb-antiGST Ab in ES2 screening buffer and incubate for 15 minutes.3. Dispense 6 μL of the 1×AR-LBD/Tb-anti-GST Ab reagent into each well of the assay plate followed by 6 μL of Fluorophore reagent into each well of the assay plate4. Cover the assay plate to protect the reagents from light and evaporation,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6171637,,None,336.43,1,5.22,11,C=CCc1ccc(O)c(-c2ccc(OC(=O)CCC)c(CC=C)c2)c1,IC50,'=',10,nM,8,,,UO_0000065,23.78,0.44,2.78,17.19,0,CHEMBL6131405,Antagonist activity at human ER-alpha transfected in human HepG2 cells incubated for 24 hrs by 3xERE-driven luciferase reporter assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6127129,1,Scientific Literature,J Nat Prod,2024,None,TIME = 24.0 hr,ANTAGONIST,,0.01
CHEMBL5832261,,None,517.49,2,5.81,BDBM361440,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)c(F)cc(OCCNCCCF)c2F)N1CC(F)(F)F,IC50,'=',2.7,nM,8.57,,887547,UO_0000065,16.56,0.33,2.76,21.27,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5850426,,None,494.53,0,4.8,BDBM361444,COc1ncc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,IC50,'=',2.6,nM,8.59,,887551,UO_0000065,17.36,0.33,3.79,13.76,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5821554,,None,519.61,1,4.86,BDBM361457,COc1ccc(OC[C@H](C)NCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)CO,IC50,'=',1.2,nM,8.92,,887563,UO_0000065,17.17,0.33,4.06,12.79,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5943351,,None,517.59,2,5.17,BDBM361552,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCN(C)CCCF)c2F)N1C[C@H](C)C(=O)O,IC50,'=',5.6,nM,8.25,,887658,UO_0000065,15.94,0.3,3.08,11.99,1,CHEMBL5735027,Binding Assay: ERα: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen is Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5874010,,None,493.55,1,5.4,BDBM361415,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,IC50,'=',1.5,nM,8.82,,1062078,UO_0000065,17.88,0.34,3.42,17.82,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5912040,,None,529.53,1,4.88,BDBM361468,C[C@@H]1Cc2c([nH]c3c(F)cccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC(F)(F)CO,IC50,'=',0.84,nM,9.08,,1062130,UO_0000065,17.14,0.33,4.2,15,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5772929,,None,525.56,2,5.4,BDBM361476,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C(F)F)N1CC(F)(F)CO,IC50,'=',0.69,nM,9.16,,1062138,UO_0000065,17.43,0.34,3.76,15.14,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5864559,,None,532.61,1,4.88,BDBM361563,Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccc(F)cc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,IC50,'=',1,nM,9,,1062225,UO_0000065,16.9,0.32,4.12,11.02,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6162109,,None,472.95,1,7.34,A10,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cccc(-c2cn[nH]c2)c1)c1ccc(F)cc1Cl,IC50,,,,,,Not Determined,,,,,,0,CHEMBL6130015,Displacement of fluormone ES2 from full length human estrogen receptor alpha incubated for 60 mins under dark condition by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6127096,1,Scientific Literature,Eur J Med Chem,2024,None,TIME = 1.0 hr,,,
CHEMBL4475463,AMCENESTRANT,3,554.49,2,7.8,3; SAR439859,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',2,nM,8.7,,,UO_0000065,15.69,0.31,0.9,17.48,0,CHEMBL6087167,Antagonist activity at Gal4-fused ER-alpha (unknown origin) expressed in HEK293 cells assessed as inhibition of estradiol-induced ERE luciferase gene expression incubated for 24 hrs by Bright Glo reagent based luminescence analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6083291,1,Scientific Literature,J Med Chem,2024,None,TIME = 24.0 hr,ANTAGONIST,,2
CHEMBL6151266,,None,380.85,1,5.86,10d,O=C(c1ccc(Cl)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',0.18,nM,9.74,,,UO_0000065,25.59,0.51,3.88,16.94,0,CHEMBL6119887,Binding affinity to GST-tagged human estrogen receptor alpha incubated for 1 hr by Fluormone ES2 Green based TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6115050,1,Scientific Literature,J Med Chem,2025,None,TIME = 1.0 hr,INHIBITOR,,0.18
CHEMBL3964502,,None,497.55,0,3.19,8n,C[C@H](NC(=O)CO)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc(S(C)(=O)=O)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3868172,Binding affinity to ERalpha (unknown origin) by FP assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3867467,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL6160221,,None,348.85,1,6.45,19e,O=C(c1ccc(Cl)cc1)c1c(-c2ccccc2)sc2ccccc12,IC50,,,,,,,,,,,,0,CHEMBL6119887,Binding affinity to GST-tagged human estrogen receptor alpha incubated for 1 hr by Fluormone ES2 Green based TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6115050,1,Scientific Literature,J Med Chem,2025,None,TIME = 1.0 hr,,Not determined,
CHEMBL6161839,,None,429.91,1,5.85,A13,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cnc2cnccn12)c1ccc(Cl)cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL6130015,Displacement of fluormone ES2 from full length human estrogen receptor alpha incubated for 60 mins under dark condition by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6127096,1,Scientific Literature,Eur J Med Chem,2024,None,TIME = 1.0 hr,,,
CHEMBL6170603,,None,448.57,1,6.86,A21,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccccc1C,IC50,'=',64.7,nM,7.19,,,UO_0000065,16.03,0.29,0.33,13.04,0,CHEMBL6130015,Displacement of fluormone ES2 from full length human estrogen receptor alpha incubated for 60 mins under dark condition by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6127096,1,Scientific Literature,Eur J Med Chem,2024,None,TIME = 1.0 hr,DEGRADER,,64.7
CHEMBL4643337,,None,466.58,0,4.29,40,CCCCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',30,nM,7.52,,,UO_0000065,16.12,0.3,3.23,7.98,0,CHEMBL4627687,Displacement of fluorescent estrogen ligand from recombinant human full length untagged ERalpha expressed in baculovirus infected insect cells incubated in dark for 2 hrs by Beacon single-tube fluorescent polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4627260,1,Scientific Literature,Bioorg Med Chem,2020,None,,,,0.03
CHEMBL3427393,,None,482.41,1,5.75,20,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',52,nM,7.28,,,UO_0000065,15.1,0.28,1.53,7.51,0,CHEMBL3429911,Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3425438,1,Scientific Literature,J Med Chem,2015,CHEMBL3308403,,,,0.052
CHEMBL3427402,,None,498.41,1,6.26,33,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,IC50,'=',2.7,nM,8.57,,,UO_0000065,17.19,0.33,2.31,8.07,0,CHEMBL3429911,Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3425438,1,Scientific Literature,J Med Chem,2015,CHEMBL3308403,,,,0.0027
CHEMBL3427407,,None,450.39,1,5.64,43,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,IC50,'=',509,nM,6.29,,,UO_0000065,13.97,0.26,0.65,6.49,0,CHEMBL3429911,Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3425438,1,Scientific Literature,J Med Chem,2015,CHEMBL3308403,,,,0.509
CHEMBL6051199,,None,511.54,2,5.54,BDBM361436,COc1cc(F)c(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,IC50,'=',2.8,nM,8.55,,714513,UO_0000065,16.72,0.32,3.01,17.27,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5396127,,None,468.59,0,4.6,BDBM361410,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(NCCNCCCF)c2)N1CC1(F)COC1,IC50,'=',34,nM,7.47,,714461,UO_0000065,15.94,0.3,2.87,14.27,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5874010,,None,493.55,1,5.4,BDBM361415,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,IC50,'=',0.12,nM,9.92,,714472,UO_0000065,20.1,0.39,4.52,20.03,0,CHEMBL5733100,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4799234,,None,508.54,1,4.49,12,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF,IC50,'=',0.1259,nM,9.9,,,UO_0000065,19.47,0.38,5.41,16.48,0,CHEMBL4731981,Induction of ERalpha degradation in human MCF7 cells incubated for 18 to 22 hrs by immuno-fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4725497,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME: 18-22,DEGRADER,,9.9
CHEMBL6170576,,None,393.31,1,6.56,19f,O=C(c1cccc(Br)c1)c1c(-c2ccccc2)sc2ccccc12,IC50,,,,,,,,,,,,0,CHEMBL6119887,Binding affinity to GST-tagged human estrogen receptor alpha incubated for 1 hr by Fluormone ES2 Green based TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6115050,1,Scientific Literature,J Med Chem,2025,None,TIME = 1.0 hr,,Not determined,
CHEMBL4243517,,None,460.4,0,3.78,30; 35,O=C(C1=C(O)C(=O)N(c2ccc(O)c(C(=O)O)c2)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1,IC50,'=',80000,nM,4.1,,,UO_0000065,8.9,0.16,0.32,2.59,0,CHEMBL6126893,Inhibition of ERalpha (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6121064,1,Scientific Literature,J Med Chem,2025,None,,INHIBITOR,,80
CHEMBL4247748,,None,308.38,0,0.53,31,CC(C)CC(NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O,IC50,'=',1800,nM,5.75,,,UO_0000065,18.63,0.36,5.21,5.1,0,CHEMBL6126893,Inhibition of ERalpha (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6121064,1,Scientific Literature,J Med Chem,2025,None,,INHIBITOR,,1.8
CHEMBL6149161,,None,487.69,0,4.39,19,CN(C)CCSSCCNC(=O)C1CCCN(C(=O)c2ccc(Oc3ccccc3)cc2)C1,IC50,'=',426000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL6126893,Inhibition of ERalpha (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6121064,1,Scientific Literature,J Med Chem,2025,None,,INHIBITOR,,426
CHEMBL5564234,,None,335.3,0,1.23,38,O=C(COc1ccccc1P(=O)(O)O)NCCc1ccccc1,IC50,'=',1300,nM,5.89,,,UO_0000065,17.55,0.35,4.66,6.14,0,CHEMBL6126893,Inhibition of ERalpha (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6121064,1,Scientific Literature,J Med Chem,2025,None,,INHIBITOR,,1.3
CHEMBL4597635,,None,426.6,1,5.48,BDBM544453,Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCN(C)CC3)cc2)cc1,IC50,'>',10000,nM,,,1153150,UO_0000065,,,,,0,CHEMBL5737950,Binding Assay: In an ERR alpha binding assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5883091,,None,454.57,0,4.11,BDBM300999,CC(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C,IC50,'=',6.2,nM,8.21,,1017657,UO_0000065,18.06,0.34,4.1,13.66,1,CHEMBL5736613,Binding Assay: The assay was performed as follows with all reagent additions carried out using the Beckman Coulter BioRAPTR FRD microfluidic workstation:1. Acoustic dispense 120 nL of the test compound into a black low volume 384 well assay plates.2. Prepare 1×ER alpha-LBD/Tb-antiGST Ab in ES2 screening buffer and incubate for 15 minutes.3. Dispense 6 μL of the 1×AR-LBD/Tb-anti-GST Ab reagent into each well of the assay plate followed by 6 μL of Fluorophore reagent into each well of the assay plate4. Cover the assay plate to protect the reagents from light and evaporation,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5953331,,None,521.01,1,4.74,BDBM361541,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cnc(OCCNCCCF)c2Cl)N1C[C@H](C)C(=O)O,IC50,'=',1.5,nM,8.82,,1062203,UO_0000065,16.94,0.33,4.08,9.75,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5917141,,None,553.57,2,5.54,BDBM361548,Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C(F)(F)F)N1C[C@H](C)C(=O)O,IC50,'=',1.4,nM,8.85,,1062210,UO_0000065,15.99,0.31,3.31,11.41,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6023304,,None,574.98,2,5.28,BDBM361550,C[C@@H](CN1[C@H](c2c(F)cnc(OCCNCCCF)c2Cl)c2[nH]c3ccccc3c2C[C@H]1C(F)(F)F)C(=O)O,IC50,'=',1.5,nM,8.82,,1062212,UO_0000065,15.35,0.31,3.54,9.75,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5440088,,None,513.63,2,5.34,BDBM361551,Cc1c(OCCN(C)CCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@H](C)C(=O)O,IC50,'=',5.2,nM,8.28,,1062220,UO_0000065,16.13,0.31,2.94,12.04,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5420450,,None,514.62,1,4.74,BDBM361560,Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@@H](C)C(=O)O,IC50,'=',1.5,nM,8.82,,1062222,UO_0000065,17.15,0.33,4.08,10.8,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5826687,,None,518.58,1,4.63,BDBM361564,Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccc(F)cc3c2C[C@@H](C)N1CCC(=O)O,IC50,'=',1.2,nM,8.92,,1062226,UO_0000065,17.2,0.33,4.29,10.92,1,CHEMBL5737035,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alpha-LBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
